procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_clean,date_clean,vendor_clean,grain_clean,qty_kg_clean,cost_clean,cost_per_kg
MDM011375,15.02.2026,SCH-0224,Sharma & Sons,Wheat,43.2,KG,1296,paid,SCH0224,,Sharma & Sons,Wheat,43.2,1296.0,29.999999999999996
MDM009552,06/01/2026,0236,Kumar Supplies,Daal,17600,g,1584,Pending,SCH0236,,Kumar Supplies,Daal,17600.0,1584.0,0.09
MDM000321,29.10.2025,SCH0563,Kumar Supplies,Daal,48.5 kg,,"4,365/-",Cleared,SCH0563,,Kumar Supplies,Daal,48.5,4365.0,90.0
MDM001372,2026-03-03,sch0520,Kumar Supplies,Cooking Oil,13,kg,1560,Cleared,SCH0520,,Kumar Supplies,Cooking Oil,13.0,1560.0,120.0
MDM004043,12-24-2025,sch_0539,Singh Agro,Gehun,,,1419,PENDING,SCH0539,,Singh Agro,Wheat,0.0,1419.0,0.0
MDM007911,05-07-2025,SCH0575,Sharma & Sons,Wheat,0.612,Bori,918/-,Paid,SCH0575,,Sharma & Sons,Wheat,0.612,918.0,1500.0
MDM009964,2025-07-01,sch_0300,Singh Brothers,chawal,0.206,Sacks,412,,SCH0300,,Singh Brothers,Rice,0.206,412.0,2000.0
MDM000908,2025-05-31,S0519,kumar general store,Pulses,14.7 kg,,"Rs. 1,323",PENDING,SCH0519,,Kumar General Store,Dal,14.7,1323.0,90.0
MDM000306,2025-09-03,SCH0354,Sharma & Sons,Chawal,0.278,bags,Rs. 556,Paid,SCH0354,,Sharma & Sons,Rice,0.278,556.0,1999.9999999999998
MDM003951,2025-08-17,sch0358,Sharma Traders,Rice,1.026,Bags,"₹2,052",PENDING,SCH0358,,Sharma Traders,Rice,1.026,2052.0,2000.0
MDM005530,2026/01/06,SCH0235,Singh Brothers,RICE,44.3 kg,,"1,772/-",paid,SCH0235,2026-01-06,Singh Brothers,Rice,44.3,1772.0,40.0
MDM007239,2025/12/13,SCH0361,Kumar Supplies,Mustard Oil,59.6,KG,7152,,SCH0361,2025-12-13,Kumar Supplies,Mustard Oil,59.6,7152.0,120.0
MDM010977,11-Oct-2025,SCH0255,kumar general store,Sarson Tel,57.2 kg,,6864,Pending,SCH0255,,Kumar General Store,Sarson Tel,57.2,6864.0,120.0
MDM009870,12-02-2025,sch_0150,kumar general store,Atta,56600,grams,"Rs. 1,698",PENDING,SCH0150,,Kumar General Store,Atta,56600.0,1698.0,0.03
MDM007636,05.05.2025,SCH0418,Kumar Supplies,Mustard Oil,1.198,Bags,7188,PENDING,SCH0418,,Kumar Supplies,Mustard Oil,1.198,7188.0,6000.0
MDM009309,10-28-2025,SCH0508,Sharma & Sons,Gehun,11.1,kg,333,Due,SCH0508,,Sharma & Sons,Wheat,11.1,333.0,30.0
MDM009057,08-Oct-2025,SCH-0323,Sharma & Sons,Dal,0.216,50kg Bags,972,PENDING,SCH0323,,Sharma & Sons,Dal,0.216,972.0,4500.0
MDM010374,2025/10/06,SCH-0563,S. Agro Works,Chawal,46.6,Kgs,1864,Due,SCH0563,2025-10-06,S Agro Works,Rice,46.6,1864.0,40.0
MDM000927,19/04/2025,sch0461,S. Agro Works,Oil,12200,g,"₹1,464",,SCH0461,,S Agro Works,Oil,12200.0,1464.0,0.12
MDM000245,05-Jul-2025,SCH0409,S. Agro Works,Sarson Tel,,,1452,Paid,SCH0409,,S Agro Works,Sarson Tel,0.0,1452.0,0.0
MDM009608,27.12.2025,0513,Sharma Traders,RICE,16.7 kg,,,paid,SCH0513,,Sharma Traders,Rice,16.7,0.0,0.0
MDM000016,2025-09-06,SCH0190,Singh Brothers,Sarson Tel,40.8,KG,"Rs. 4,896",paid,SCH0190,,Singh Brothers,Sarson Tel,40.8,4896.0,120.00000000000001
MDM000144,09/05/2025,SCH0583,kumar general store,Mustard Oil,41.3,kg,"₹4,956",,SCH0583,,Kumar General Store,Mustard Oil,41.3,4956.0,120.00000000000001
MDM005984,26/04/2025,SCH0317,Kumar Supplies,Cooking Oil,,,"₹1,932",,SCH0317,,Kumar Supplies,Cooking Oil,0.0,1932.0,0.0
MDM002364,2025/05/27,SCH-0013,Sharma & Sons,Sarson Tel,26.7,KG,"3,204/-",Cleared,SCH0013,2025-05-27,Sharma & Sons,Sarson Tel,26.7,3204.0,120.0
MDM009066,24.11.2025,S0325,Sharma Traders,Gehun,0.526,Sacks,₹789,paid,SCH0325,,Sharma Traders,Wheat,0.526,789.0,1500.0
MDM000130,16/04/2025,SCH0456,Singh Agro,Cooking Oil,,,"Rs. 1,308",,SCH0456,,Singh Agro,Cooking Oil,0.0,1308.0,0.0
MDM001162,28.07.2025,SCH0102,Kumar Supplies,Sarson Tel,47,Kgs,5640,Due,SCH0102,,Kumar Supplies,Sarson Tel,47.0,5640.0,120.0
MDM009710,27-Dec-2025,0429,Goyal Rice Mill,Chawal,23900,Grams,956/-,Paid,SCH0429,,Goyal Rice Mill,Rice,23900.0,956.0,0.04
MDM008484,22-Jun-2025,sch0387,Kumar & Co.,chawal,1,Bori,"₹2,000",paid,SCH0387,,Kumar & Co,Rice,1.0,2000.0,2000.0
MDM008170,2025/06/07,SCH0095,Goyal Rice Mill,Chawal,16200,grams,648/-,Due,SCH0095,2025-06-07,Goyal Rice Mill,Rice,16200.0,648.0,0.04
MDM007164,15.04.2025,SCH0497,S. Agro Works,gehun,52.9,KG,1587,PENDING,SCH0497,,S Agro Works,Wheat,52.9,1587.0,30.0
MDM005803,22.03.2026,sch_0477,S. Agro Works,Gehun,1.064,Bags,1596,PENDING,SCH0477,,S Agro Works,Wheat,1.064,1596.0,1500.0
MDM007730,2025-08-20,sch_0057,Singh Agro,Daal,27.6,Kgs,"2,484/-",Paid,SCH0057,,Singh Agro,Daal,27.6,2484.0,90.0
MDM005459,16-Sep-2025,sch0411,goyal mill,gehun,55.6,KGS,,PENDING,SCH0411,,Goyal Mill,Wheat,55.6,0.0,0.0
MDM007287,28.06.2025,0215,S. Agro Works,gehun,20.9,KGS,627,Paid,SCH0215,,S Agro Works,Wheat,20.9,627.0,30.000000000000004
MDM005309,2026-01-15,SCH-0366,S. Agro Works,Dal,1.01,Bori,"4,545/-",Pending,SCH0366,,S Agro Works,Dal,1.01,4545.0,4500.0
MDM001877,2025-09-01,sch0427,S. Agro Works,Rice,26.8,KGS,"Rs. 1,072",Cleared,SCH0427,,S Agro Works,Rice,26.8,1072.0,40.0
MDM002489,2025-11-20,SCH0546,Sharma & Sons,Gehun,40.1,KG,,Pending,SCH0546,,Sharma & Sons,Wheat,40.1,0.0,0.0
MDM009902,13.06.2025,S0369,Sharma Traders,Lentils,20.6 kg,,1854,PENDING,SCH0369,,Sharma Traders,Dal,20.6,1854.0,90.0
MDM004480,2025/04/29,SCH0552,sharma traders pvt ltd,RICE,40500,grams,"₹1,620",Cleared,SCH0552,2025-04-29,Sharma Traders,Rice,40500.0,1620.0,0.04
MDM001183,2026-02-25,sch0265,Sharma Traders,gehun,50400,g,"₹1,512",Paid,SCH0265,,Sharma Traders,Wheat,50400.0,1512.0,0.03
MDM002526,2026-01-19,0233,Goyal Rice Mill,Oil,13.5,KG,"1,620/-",Paid,SCH0233,,Goyal Rice Mill,Oil,13.5,1620.0,120.0
MDM008216,11.03.2026,SCH0583,Kumar Supplies,Cooking Oil,39.4,KGS,4728,PENDING,SCH0583,,Kumar Supplies,Cooking Oil,39.4,4728.0,120.0
MDM001171,02-Feb-2026,sch_0390,kumar general store,Daal,0.938,Bags,4221,,SCH0390,,Kumar General Store,Daal,0.938,4221.0,4500.0
MDM010735,2026-01-01,SCH0577,Singh Brothers,Cooking Oil,27400,g,,Due,SCH0577,,Singh Brothers,Cooking Oil,27400.0,0.0,0.0
MDM002183,04/11/2025,SCH0231,sharma traders pvt ltd,Cooking Oil,1.018,Sacks,6108,,SCH0231,,Sharma Traders,Cooking Oil,1.018,6108.0,6000.0
MDM011796,08/01/2026,SCH0584,goyal mill,WHEAT,,,"₹1,158",paid,SCH0584,,Goyal Mill,Wheat,0.0,1158.0,0.0
MDM009288,2026-01-04,SCH0369,Sharma & Sons,Wheat,1.024,bags,"Rs. 1,536",PENDING,SCH0369,,Sharma & Sons,Wheat,1.024,1536.0,1500.0
MDM006793,2025-11-28,SCH0174,Kumar & Co.,Sarson Tel,24900,Grams,"2,988/-",PENDING,SCH0174,,Kumar & Co,Sarson Tel,24900.0,2988.0,0.12
MDM009070,2025/07/20,SCH0581,Kumar Supplies,Rice,,,1236,PENDING,SCH0581,2025-07-20,Kumar Supplies,Rice,0.0,1236.0,0.0
MDM011750,06-08-2025,S0040,Goyal Enterprises,Sarson Tel,,,5040,paid,SCH0040,,Goyal Enterprises,Sarson Tel,0.0,5040.0,0.0
MDM009619,21/12/2025,sch_0123,Singh Agro,WHEAT,54.8,KGS,1644,Pending,SCH0123,,Singh Agro,Wheat,54.8,1644.0,30.0
MDM003372,05.03.2026,SCH0534,sharma traders pvt ltd,gehun,15900,g,477,paid,SCH0534,,Sharma Traders,Wheat,15900.0,477.0,0.03
MDM010011,05-17-2025,sch_0141,Singh Brothers,Wheat,57.2,KG,1716,paid,SCH0141,,Singh Brothers,Wheat,57.2,1716.0,30.0
MDM001860,2026-01-18,SCH0284,sharma traders pvt ltd,Chawal,33000,grams,"Rs. 1,320",Cleared,SCH0284,,Sharma Traders,Rice,33000.0,1320.0,0.04
MDM007458,11-28-2025,SCH0196,Sharma & Sons,Mustard Oil,0.444,bags,,Due,SCH0196,,Sharma & Sons,Mustard Oil,0.444,0.0,0.0
MDM007329,2025/07/06,sch_0121,sharma traders pvt ltd,Sarson Tel,44.2 kg,,"Rs. 5,304",,SCH0121,2025-07-06,Sharma Traders,Sarson Tel,44.2,5304.0,119.99999999999999
MDM008146,2025/08/09,SCH0362,Singh Brothers,RICE,17100,grams,684,Paid,SCH0362,2025-08-09,Singh Brothers,Rice,17100.0,684.0,0.04
MDM006782,25-Nov-2025,SCH0444,Singh Agro,chawal,37.8,KGS,1512,Pending,SCH0444,,Singh Agro,Rice,37.8,1512.0,40.0
MDM001879,2026/01/08,SCH0505,Singh Brothers,gehun,51.6 kg,,"Rs. 1,548",,SCH0505,2026-01-08,Singh Brothers,Wheat,51.6,1548.0,30.0
MDM007464,07.10.2025,sch_0028,kumar general store,Cooking Oil,0.8420000000000001,Bori,,Paid,SCH0028,,Kumar General Store,Cooking Oil,0.8420000000000001,0.0,0.0
MDM003589,02-27-2026,SCH0528,sharma traders pvt ltd,WHEAT,42.2,Kgs,,Cleared,SCH0528,,Sharma Traders,Wheat,42.2,0.0,0.0
MDM008403,08-Feb-2026,SCH-0312,S. Agro Works,Daal,39.5 kg,,"₹3,555",Cleared,SCH0312,,S Agro Works,Daal,39.5,3555.0,90.0
MDM003122,2026/01/05,SCH-0049,goyal mill,Cooking Oil,1.08,50kg Bags,"6,480/-",PENDING,SCH0049,2026-01-05,Goyal Mill,Cooking Oil,1.08,6480.0,6000.0
MDM000388,26.01.2026,sch0554,goyal mill,Wheat,10000,grams,300/-,Cleared,SCH0554,,Goyal Mill,Wheat,10000.0,300.0,0.03
MDM001312,2025-12-11,SCH0355,Sharma Traders,chawal,24300,grams,972,Cleared,SCH0355,,Sharma Traders,Rice,24300.0,972.0,0.04
MDM001033,07.10.2025,SCH0012,Sharma & Sons,gehun,23.5,Kgs,₹705,Cleared,SCH0012,,Sharma & Sons,Wheat,23.5,705.0,30.0
MDM011148,05.10.2025,sch0556,Singh Brothers,gehun,30.1 kg,,₹903,PENDING,SCH0556,,Singh Brothers,Wheat,30.1,903.0,30.0
MDM006585,23-Nov-2025,sch0011,goyal mill,Dal,55900,g,5031,Paid,SCH0011,,Goyal Mill,Dal,55900.0,5031.0,0.09
MDM010119,09-Mar-2026,SCH-0261,Kumar Supplies,Mustard Oil,19.5 kg,,"Rs. 2,340",,SCH0261,,Kumar Supplies,Mustard Oil,19.5,2340.0,120.0
MDM006383,02-Feb-2026,sch_0206,Kumar & Co.,Rice,38.2,kg,"1,528/-",Due,SCH0206,,Kumar & Co,Rice,38.2,1528.0,40.0
MDM006726,2025/10/16,SCH0536,Kumar & Co.,gehun,,,"1,062/-",Pending,SCH0536,2025-10-16,Kumar & Co,Wheat,0.0,1062.0,0.0
MDM005720,2025/12/22,sch_0135,Sharma Traders,RICE,1.19,Bags,,,SCH0135,2025-12-22,Sharma Traders,Rice,1.19,0.0,0.0
MDM007884,11-17-2025,0238,Kumar Supplies,Oil,30000,Grams,"₹3,600",Cleared,SCH0238,,Kumar Supplies,Oil,30000.0,3600.0,0.12
MDM004937,2025/06/19,sch_0376,Goyal Enterprises,gehun,18.3,Kgs,549,Cleared,SCH0376,2025-06-19,Goyal Enterprises,Wheat,18.3,549.0,30.0
MDM000932,2025-10-13,sch0542,Kumar & Co.,RICE,29.8,KGS,"1,192/-",Due,SCH0542,,Kumar & Co,Rice,29.8,1192.0,40.0
MDM008764,2026/02/27,SCH0137,Singh Brothers,Daal,1.166,bags,"₹5,247",PENDING,SCH0137,2026-02-27,Singh Brothers,Daal,1.166,5247.0,4500.0
MDM004020,01-May-2025,SCH0017,kumar general store,Lentils,,,3996,paid,SCH0017,,Kumar General Store,Dal,0.0,3996.0,0.0
MDM000692,22.10.2025,SCH0044,Goyal Enterprises,Daal,1.088,bags,"Rs. 4,896",Due,SCH0044,,Goyal Enterprises,Daal,1.088,4896.0,4500.0
MDM008497,30/07/2025,SCH0216,Kumar Supplies,chawal,49.7 kg,,"₹1,988",Due,SCH0216,,Kumar Supplies,Rice,49.7,1988.0,40.0
MDM005988,27.11.2025,SCH0451,Goyal Enterprises,Cooking Oil,10100,g,"Rs. 1,212",Pending,SCH0451,,Goyal Enterprises,Cooking Oil,10100.0,1212.0,0.12
MDM006365,2025-12-09,SCH0565,Sharma Traders,chawal,21.3,KGS,Rs. 852,paid,SCH0565,,Sharma Traders,Rice,21.3,852.0,40.0
MDM001910,2026-03-31,S0023,kumar general store,Lentils,1.126,Sacks,"Rs. 5,067",,SCH0023,,Kumar General Store,Dal,1.126,5067.0,4500.0
MDM000830,2025-09-03,SCH-0032,kumar general store,Pulses,0.76,bags,3420,paid,SCH0032,,Kumar General Store,Dal,0.76,3420.0,4500.0
MDM003499,18-Dec-2025,SCH0520,Sharma & Sons,WHEAT,0.444,bags,Rs. 666,,SCH0520,,Sharma & Sons,Wheat,0.444,666.0,1500.0
MDM009409,15/06/2025,sch0277,Kumar & Co.,Gehun,31.4,kg,942,,SCH0277,,Kumar & Co,Wheat,31.4,942.0,30.0
MDM002082,11-10-2025,SCH0303,Singh Agro,Dal,43.9,KGS,"3,951/-",PENDING,SCH0303,,Singh Agro,Dal,43.9,3951.0,90.0
MDM011003,2025/09/30,SCH0193,Sharma & Sons,Gehun,19.8,kg,₹594,PENDING,SCH0193,2025-09-30,Sharma & Sons,Wheat,19.8,594.0,30.0
MDM011665,2025/05/02,sch0204,Kumar & Co.,Pulses,49.3,KG,"₹4,437",Due,SCH0204,2025-05-02,Kumar & Co,Dal,49.3,4437.0,90.0
MDM000045,10-21-2025,SCH0513,Goyal Rice Mill,Atta,50.7,KGS,"Rs. 1,521",PENDING,SCH0513,,Goyal Rice Mill,Atta,50.7,1521.0,30.0
MDM003940,16.01.2026,SCH-0096,S. Agro Works,Lentils,0.914,Bags,"4,113/-",Paid,SCH0096,,S Agro Works,Dal,0.914,4113.0,4500.0
MDM011738,15.09.2025,S0496,S. Agro Works,Sarson Tel,,,"₹1,920",Pending,SCH0496,,S Agro Works,Sarson Tel,0.0,1920.0,0.0
MDM010395,16/11/2025,SCH0115,sharma traders pvt ltd,Pulses,35.7,KGS,"3,213/-",PENDING,SCH0115,,Sharma Traders,Dal,35.7,3213.0,89.99999999999999
MDM004320,31/07/2025,SCH-0092,Kumar Supplies,Gehun,0.6920000000000001,Sacks,1038,PENDING,SCH0092,,Kumar Supplies,Wheat,0.6920000000000001,1038.0,1499.9999999999998
MDM002966,05-10-2025,SCH0327,S. Agro Works,Cooking Oil,0.912,bags,5472,paid,SCH0327,,S Agro Works,Cooking Oil,0.912,5472.0,6000.0
MDM003970,12-07-2025,SCH0405,Kumar & Co.,Daal,,,"Rs. 4,752",Pending,SCH0405,,Kumar & Co,Daal,0.0,4752.0,0.0
MDM001188,25/01/2026,SCH0099,Goyal Enterprises,Sarson Tel,40200,Grams,4824,paid,SCH0099,,Goyal Enterprises,Sarson Tel,40200.0,4824.0,0.12
MDM011058,2026-02-10,0217,Sharma Traders,Dal,25700,grams,"Rs. 2,313",Pending,SCH0217,,Sharma Traders,Dal,25700.0,2313.0,0.09
MDM008754,10.05.2025,SCH0286,Sharma Traders,Daal,,,"3,384/-",,SCH0286,,Sharma Traders,Daal,0.0,3384.0,0.0
MDM007105,2025-08-28,SCH0184,goyal mill,Wheat,51.2,KGS,"₹1,536",Due,SCH0184,,Goyal Mill,Wheat,51.2,1536.0,30.0
MDM009467,10-16-2025,sch0468,Goyal Rice Mill,Dal,0.87,Bags,"₹3,915",paid,SCH0468,,Goyal Rice Mill,Dal,0.87,3915.0,4500.0
MDM000285,2025/10/02,sch_0038,S. Agro Works,Sarson Tel,24300,g,2916,PENDING,SCH0038,2025-10-02,S Agro Works,Sarson Tel,24300.0,2916.0,0.12
MDM010958,2025-07-01,sch_0141,goyal mill,RICE,1.126,bags,2252,Paid,SCH0141,,Goyal Mill,Rice,1.126,2252.0,2000.0000000000002
MDM006309,04-16-2025,0433,Goyal Rice Mill,Chawal,53.6 kg,,2144,Paid,SCH0433,,Goyal Rice Mill,Rice,53.6,2144.0,40.0
MDM004160,2026-03-26,S0375,Kumar & Co.,gehun,30.4,KG,₹912,Paid,SCH0375,,Kumar & Co,Wheat,30.4,912.0,30.0
MDM003093,09-Mar-2026,SCH-0490,sharma traders pvt ltd,Lentils,0.476,Bori,2142,Due,SCH0490,,Sharma Traders,Dal,0.476,2142.0,4500.0
MDM010200,02/02/2026,0271,Goyal Rice Mill,RICE,30.9,KGS,"₹1,236",Pending,SCH0271,,Goyal Rice Mill,Rice,30.9,1236.0,40.0
MDM004557,07-Sep-2025,S0112,kumar general store,Wheat,44.9,KG,"Rs. 1,347",Cleared,SCH0112,,Kumar General Store,Wheat,44.9,1347.0,30.0
MDM005556,09-10-2025,SCH0588,Goyal Rice Mill,chawal,,,₹980,PENDING,SCH0588,,Goyal Rice Mill,Rice,0.0,980.0,0.0
MDM007034,15/01/2026,SCH0113,goyal mill,Pulses,56.9,KGS,"Rs. 5,121",Cleared,SCH0113,,Goyal Mill,Dal,56.9,5121.0,90.0
MDM004324,2026/01/29,sch0274,goyal mill,Oil,36.7,Kgs,4404,PENDING,SCH0274,2026-01-29,Goyal Mill,Oil,36.7,4404.0,119.99999999999999
MDM003983,18.08.2025,S0269,Sharma Traders,RICE,26.3,Kgs,"Rs. 1,052",Cleared,SCH0269,,Sharma Traders,Rice,26.3,1052.0,40.0
MDM009080,21-Dec-2025,SCH0221,Sharma & Sons,Lentils,0.634,bags,2853,PENDING,SCH0221,,Sharma & Sons,Dal,0.634,2853.0,4500.0
MDM006941,2025-08-29,SCH0438,Goyal Enterprises,dal,37,kg,"₹3,330",Pending,SCH0438,,Goyal Enterprises,Dal,37.0,3330.0,90.0
MDM003365,2025-10-24,SCH0135,Kumar & Co.,chawal,19.8 kg,,792,,SCH0135,,Kumar & Co,Rice,19.8,792.0,40.0
MDM001405,27-Feb-2026,0017,Sharma & Sons,Mustard Oil,,,3072,paid,SCH0017,,Sharma & Sons,Mustard Oil,0.0,3072.0,0.0
MDM003196,20/04/2025,S0339,Singh Brothers,Lentils,53.3 kg,,"4,797/-",paid,SCH0339,,Singh Brothers,Dal,53.3,4797.0,90.0
MDM009428,2025/10/08,SCH0230,Singh Agro,dal,0.7859999999999999,50kg Bags,3537,paid,SCH0230,2025-10-08,Singh Agro,Dal,0.7859999999999999,3537.0,4500.0
MDM010769,31-May-2025,SCH0017,Sharma Traders,Pulses,46300,grams,4167,,SCH0017,,Sharma Traders,Dal,46300.0,4167.0,0.09
MDM000970,27/03/2026,SCH-0508,Sharma & Sons,WHEAT,31500,Grams,₹945,Due,SCH0508,,Sharma & Sons,Wheat,31500.0,945.0,0.03
MDM010779,2026-03-17,sch_0448,S. Agro Works,Gehun,24.5,KG,₹735,paid,SCH0448,,S Agro Works,Wheat,24.5,735.0,30.0
MDM006544,10-26-2025,sch0030,kumar general store,Oil,29.6 kg,,"Rs. 3,552",PENDING,SCH0030,,Kumar General Store,Oil,29.6,3552.0,120.0
MDM003735,04-27-2025,SCH0158,Singh Brothers,Rice,,,"2,220/-",Pending,SCH0158,,Singh Brothers,Rice,0.0,2220.0,0.0
MDM000926,29.07.2025,SCH0412,Kumar Supplies,dal,23.9,kg,"Rs. 2,151",Cleared,SCH0412,,Kumar Supplies,Dal,23.9,2151.0,90.0
MDM011737,01-Oct-2025,S0141,S. Agro Works,Pulses,48.2,kg,"Rs. 4,338",paid,SCH0141,,S Agro Works,Dal,48.2,4338.0,90.0
MDM008974,13-Aug-2025,sch0268,Goyal Rice Mill,Sarson Tel,31.5 kg,,"₹3,780",PENDING,SCH0268,,Goyal Rice Mill,Sarson Tel,31.5,3780.0,120.0
MDM004726,01/01/2026,SCH-0021,Kumar & Co.,Oil,,,6024,PENDING,SCH0021,,Kumar & Co,Oil,0.0,6024.0,0.0
MDM002844,03/07/2025,sch_0137,Goyal Enterprises,dal,56700,g,"Rs. 5,103",paid,SCH0137,,Goyal Enterprises,Dal,56700.0,5103.0,0.09
MDM002852,28/09/2025,SCH0342,Singh Brothers,Daal,59900,g,"Rs. 5,391",PENDING,SCH0342,,Singh Brothers,Daal,59900.0,5391.0,0.09
MDM010459,2025/08/23,sch_0230,sharma traders pvt ltd,Chawal,56000,Grams,"2,240/-",,SCH0230,2025-08-23,Sharma Traders,Rice,56000.0,2240.0,0.04
MDM011437,25.06.2025,SCH0414,kumar general store,Rice,17.6 kg,,704/-,Pending,SCH0414,,Kumar General Store,Rice,17.6,704.0,40.0
MDM005957,2026/03/06,SCH-0400,kumar general store,Sarson Tel,30.1 kg,,3612,paid,SCH0400,2026-03-06,Kumar General Store,Sarson Tel,30.1,3612.0,120.0
MDM000520,2025/07/26,SCH-0218,S. Agro Works,Rice,56.5 kg,,2260,Due,SCH0218,2025-07-26,S Agro Works,Rice,56.5,2260.0,40.0
MDM011546,24/02/2026,SCH0500,Kumar & Co.,Oil,1.084,Sacks,"6,504/-",Cleared,SCH0500,,Kumar & Co,Oil,1.084,6504.0,6000.0
MDM009869,2025-06-23,SCH0405,Kumar Supplies,Sarson Tel,47600,g,5712,,SCH0405,,Kumar Supplies,Sarson Tel,47600.0,5712.0,0.12
MDM004472,21-Jan-2026,SCH0450,Kumar & Co.,RICE,,,"1,428/-",Paid,SCH0450,,Kumar & Co,Rice,0.0,1428.0,0.0
MDM007906,2025-08-06,S0493,Sharma & Sons,Rice,56800,grams,"₹2,272",Paid,SCH0493,,Sharma & Sons,Rice,56800.0,2272.0,0.04
MDM004349,2025-12-27,S0053,Singh Agro,Atta,26000,g,780/-,Paid,SCH0053,,Singh Agro,Atta,26000.0,780.0,0.03
MDM011087,27/05/2025,SCH0183,Goyal Rice Mill,Lentils,59.4,KGS,5346,Due,SCH0183,,Goyal Rice Mill,Dal,59.4,5346.0,90.0
MDM009927,2025-04-07,sch0375,kumar general store,Lentils,58.7 kg,,5283,paid,SCH0375,,Kumar General Store,Dal,58.7,5283.0,90.0
MDM003627,10-15-2025,S0081,Sharma & Sons,gehun,0.45,Bori,675/-,Cleared,SCH0081,,Sharma & Sons,Wheat,0.45,675.0,1500.0
MDM001790,2025/05/27,SCH0599,S. Agro Works,Cooking Oil,0.816,Bags,"4,896/-",PENDING,SCH0599,2025-05-27,S Agro Works,Cooking Oil,0.816,4896.0,6000.0
MDM011210,12-05-2025,SCH0116,S. Agro Works,Atta,,,₹480,Due,SCH0116,,S Agro Works,Atta,0.0,480.0,0.0
MDM002060,2026/01/01,SCH0424,Singh Agro,Rice,11600,Grams,,Due,SCH0424,2026-01-01,Singh Agro,Rice,11600.0,0.0,0.0
MDM010931,05/11/2025,SCH0446,Sharma & Sons,Atta,39700,Grams,1191,paid,SCH0446,,Sharma & Sons,Atta,39700.0,1191.0,0.03
MDM007256,28/03/2026,sch_0059,goyal mill,Dal,,,"2,160/-",PENDING,SCH0059,,Goyal Mill,Dal,0.0,2160.0,0.0
MDM004014,2025/12/29,SCH0341,Sharma & Sons,Sarson Tel,,,"4,536/-",paid,SCH0341,2025-12-29,Sharma & Sons,Sarson Tel,0.0,4536.0,0.0
MDM006007,03.08.2025,SCH0313,sharma traders pvt ltd,Mustard Oil,36.5,KGS,"4,380/-",Pending,SCH0313,,Sharma Traders,Mustard Oil,36.5,4380.0,120.0
MDM001903,02/06/2025,sch_0514,Kumar & Co.,RICE,42.4,KGS,"1,696/-",PENDING,SCH0514,,Kumar & Co,Rice,42.4,1696.0,40.0
MDM010710,22.07.2025,S0527,S. Agro Works,Wheat,54600,g,1638,paid,SCH0527,,S Agro Works,Wheat,54600.0,1638.0,0.03
MDM006216,2025-07-13,SCH-0031,Kumar Supplies,dal,50.7,kg,4563,Pending,SCH0031,,Kumar Supplies,Dal,50.7,4563.0,90.0
MDM004687,09-30-2025,sch_0291,Goyal Enterprises,WHEAT,56.8,kg,1704,paid,SCH0291,,Goyal Enterprises,Wheat,56.8,1704.0,30.0
MDM009296,19/11/2025,SCH0197,Kumar Supplies,Rice,25,Kgs,"₹1,000",PENDING,SCH0197,,Kumar Supplies,Rice,25.0,1000.0,40.0
MDM004923,25/01/2026,sch_0487,Sharma Traders,WHEAT,58.1,kg,"₹1,743",Paid,SCH0487,,Sharma Traders,Wheat,58.1,1743.0,30.0
MDM006786,2026/03/31,SCH0255,Goyal Enterprises,Gehun,10.5,KGS,315,Due,SCH0255,2026-03-31,Goyal Enterprises,Wheat,10.5,315.0,30.0
MDM008022,15/07/2025,S0386,goyal mill,Cooking Oil,,,"Rs. 2,616",Due,SCH0386,,Goyal Mill,Cooking Oil,0.0,2616.0,0.0
MDM008023,2026-02-06,SCH0544,Goyal Rice Mill,Atta,13600,Grams,Rs. 408,,SCH0544,,Goyal Rice Mill,Atta,13600.0,408.0,0.03
MDM009308,2025-08-03,SCH0202,S. Agro Works,Mustard Oil,1.116,Sacks,6696,paid,SCH0202,,S Agro Works,Mustard Oil,1.116,6696.0,5999.999999999999
MDM000076,03/06/2025,SCH-0496,Singh Brothers,Oil,,,"Rs. 6,660",Paid,SCH0496,,Singh Brothers,Oil,0.0,6660.0,0.0
MDM002346,10/09/2025,S0150,Goyal Rice Mill,Chawal,34.7 kg,,"₹1,388",Cleared,SCH0150,,Goyal Rice Mill,Rice,34.7,1388.0,40.0
MDM006448,05-12-2025,sch_0314,Singh Agro,chawal,20.7 kg,,828,Due,SCH0314,,Singh Agro,Rice,20.7,828.0,40.0
MDM008303,07.05.2025,SCH0255,Goyal Enterprises,Gehun,40000,Grams,1200,PENDING,SCH0255,,Goyal Enterprises,Wheat,40000.0,1200.0,0.03
MDM000431,18/06/2025,SCH-0537,Singh Brothers,Cooking Oil,32,Kgs,"Rs. 3,840",Paid,SCH0537,,Singh Brothers,Cooking Oil,32.0,3840.0,120.0
MDM004587,24-Jun-2025,sch0508,Goyal Rice Mill,Wheat,52.7,Kgs,,paid,SCH0508,,Goyal Rice Mill,Wheat,52.7,0.0,0.0
MDM005484,2025-04-04,SCH0345,goyal mill,Chawal,14200,grams,Rs. 568,Paid,SCH0345,,Goyal Mill,Rice,14200.0,568.0,0.04
MDM007713,03-30-2026,SCH-0169,Goyal Enterprises,RICE,40.4,kg,"₹1,616",Due,SCH0169,,Goyal Enterprises,Rice,40.4,1616.0,40.0
